,,
State Code (FIPS),County Code (FIPS),Area Name (including legal/statistical area description)
55,037,Tipler town
55,039,Alto town
55,039,Ashford town
55,039,Auburn town
55,039,Brandon village
55,039,Byron town
55,039,Calumet town
55,039,Campbellsport village
55,039,Eden village
55,039,Eden town
55,039,Eldorado town
55,039,Empire town
55,039,Fairwater village
55,039,Fond du Lac city
55,039,Fond du Lac town
55,039,Forest town
55,039,Friendship town
55,039,Kewaskum village
55,039,Lamartine town
55,039,Marshfield town
55,039,Metomen town
55,039,Mount Calvary village
55,039,North Fond du Lac village
55,039,Oakfield village
55,039,Oakfield town
55,039,Osceola town
55,039,Ripon city
55,039,Ripon town
55,039,Rosendale village
55,039,Rosendale town
55,039,St. Cloud village
55,039,Springvale town
55,039,Taycheedah town
55,039,Waupun city
55,039,Waupun town
55,041,Alvin town
55,041,Argonne town
55,041,Armstrong Creek town
55,041,Blackwell town
55,041,Caswell town
55,041,Crandon city
55,041,Crandon town
55,041,Freedom town
55,041,Hiles town
55,041,Laona town
55,041,Lincoln town
55,041,Nashville town
55,041,Popple River town
55,041,Ross town
55,041,Wabeno town
55,043,Bagley village
55,043,Beetown town
55,043,Bloomington village
55,043,Bloomington town
55,043,Blue River village
55,043,Boscobel city
55,043,Boscobel town
55,043,Cassville village
55,043,Cassville town
55,043,Castle Rock town
55,043,Clifton town
55,043,Cuba City city
55,043,Dickeyville village
55,043,Ellenboro town
55,043,Fennimore city
55,043,Fennimore town
55,043,Glen Haven town
55,043,Harrison town
55,043,Hazel Green village
55,043,Hazel Green town
55,043,Hickory Grove town
55,043,Jamestown town
55,043,Lancaster city
55,043,Liberty town
55,043,Lima town
55,043,Little Grant town
55,043,Livingston village
55,043,Marion town
55,043,Millville town
55,043,Montfort village
55,043,Mount Hope village
55,043,Mount Hope town
55,043,Mount Ida town
55,043,Muscoda village
55,043,Muscoda town
55,043,North Lancaster town
55,043,Paris town
55,043,Patch Grove village
55,043,Patch Grove town
55,043,Platteville city
55,043,Platteville town
55,043,Potosi village
55,043,Potosi town
55,043,Smelser town
55,043,South Lancaster town
55,043,Tennyson village
55,043,Waterloo town
55,043,Watterstown town
55,043,Wingville town
55,043,Woodman village
55,043,Woodman town
55,043,Wyalusing town
55,045,Adams town
55,045,Albany village
55,045,Albany town
55,045,Belleville village
55,045,Brodhead city
55,045,Brooklyn village
55,045,Brooklyn town
55,045,Browntown village
55,045,Cadiz town
55,045,Clarno town
55,045,Decatur town
55,045,Exeter town
55,045,Jefferson town
55,045,Jordan town
55,045,Monroe city
55,045,Monroe town
55,045,Monticello village
55,045,Mount Pleasant town
55,045,New Glarus village
55,045,New Glarus town
55,045,Spring Grove town
55,045,Sylvester town
55,045,Washington town
55,045,York town
55,047,Berlin city
55,047,Berlin town
55,047,Brooklyn town
55,047,Green Lake city
55,047,Green Lake town
55,047,Kingston village
55,047,Kingston town
55,047,Mackford town
55,047,Manchester town
55,047,Markesan city
55,047,Marquette village
55,047,Marquette town
55,047,Princeton city
55,047,Princeton town
55,047,St. Marie town
55,047,Seneca town
55,049,Arena village
55,049,Arena town
55,049,Avoca village
55,049,Barneveld village
55,049,Blanchardville village
55,049,Brigham town
55,049,Clyde town
55,049,Cobb village
55,049,Dodgeville city
55,049,Dodgeville town
55,049,Eden town
55,049,Highland village
55,049,Highland town
55,049,Hollandale village
55,049,Linden village
55,049,Linden town
55,049,Livingston village
55,049,Mifflin town
55,049,Mineral Point city
55,049,Mineral Point town
55,049,Montfort village
55,049,Moscow town
55,049,Muscoda village
55,049,Pulaski town
55,049,Rewey village
55,049,Ridgeway village
55,049,Ridgeway town
55,049,Waldwick town
55,049,Wyoming town
55,051,Anderson town
55,051,Carey town
55,051,Gurney town
55,051,Hurley city
55,051,Kimball town
55,051,Knight town
55,051,Mercer town
55,051,Montreal city
55,051,Oma town
55,051,Pence town
55,051,Saxon town
55,051,Sherman town
55,053,Adams town
55,053,Albion town
55,053,Alma town
55,053,Alma Center village
55,053,Bear Bluff town
55,053,Black River Falls city
55,053,Brockway town
55,053,City Point town
55,053,Cleveland town
55,053,Curran town
55,053,Franklin town
55,053,Garden Valley town
55,053,Garfield town
55,053,Hixton village
55,053,Hixton town
55,053,Irving town
55,053,Knapp town
55,053,Komensky town
55,053,Manchester town
55,053,Melrose village
55,053,Melrose town
55,053,Merrillan village
55,053,Millston town
55,053,North Bend town
55,053,Northfield town
55,053,Springfield town
55,053,Taylor village
55,055,Aztalan town
55,055,Cambridge village
55,055,Cold Spring town
55,055,Concord town
55,055,Farmington town
55,055,Fort Atkinson city
55,055,Hebron town
55,055,Ixonia town
55,055,Jefferson city
55,055,Jefferson town
55,055,Johnson Creek village
55,055,Koshkonong town
55,055,Lac La Belle village
55,055,Lake Mills city
55,055,Lake Mills town
55,055,Milford town
55,055,Oakland town
55,055,Palmyra village
55,055,Palmyra town
55,055,Sullivan village
55,055,Sullivan town
55,055,Sumner town
55,055,Waterloo city
55,055,Waterloo town
55,055,Watertown city
55,055,Watertown town
55,055,Whitewater city
55,057,Armenia town
55,057,Camp Douglas village
55,057,Clearfield town
55,057,Cutler town
55,057,Elroy city
55,057,Finley town
55,057,Fountain town
55,057,Germantown town
55,057,Hustler village
55,057,Kildare town
55,057,Kingston town
55,057,Lemonweir town
55,057,Lindina town
55,057,Lisbon town
55,057,Lyndon town
55,057,Lyndon Station village
55,057,Marion town
55,057,Mauston city
55,057,Necedah village
55,057,Necedah town
55,057,New Lisbon city
55,057,Orange town
55,057,Plymouth town
55,057,Seven Mile Creek town
55,057,Summit town
55,057,Union Center village
55,057,Wisconsin Dells city
55,057,Wonewoc village
55,057,Wonewoc town
55,059,Brighton town
55,059,Bristol village
55,059,Genoa City village
55,059,Kenosha city
55,059,Paddock Lake village
55,059,Paris town
55,059,Pleasant Prairie village
55,059,Randall town
55,059,Salem town
55,059,Silver Lake village
55,059,Somers village
55,059,Somers town
55,059,Twin Lakes village
55,059,Wheatland town
55,061,Ahnapee town
55,061,Algoma city
55,061,Carlton town
55,061,Casco village
55,061,Casco town
55,061,Franklin town
55,061,Kewaunee city
55,061,Lincoln town
55,061,Luxemburg village
55,061,Luxemburg town
55,061,Montpelier town
55,061,Pierce town
55,061,Red River town
55,061,West Kewaunee town
55,063,Bangor village
55,063,Bangor town
55,063,Barre town
55,063,Burns town
55,063,Campbell town
55,063,Farmington town
55,063,Greenfield town
55,063,Hamilton town
55,063,Holland town
55,063,Holmen village
55,063,La Crosse city
55,063,Medary town
55,063,Onalaska city
55,063,Onalaska town
55,063,Rockland village
55,063,Shelby town
55,063,Washington town
55,063,West Salem village
55,065,Argyle village
55,065,Argyle town
55,065,Belmont village
55,065,Belmont town
55,065,Benton village
55,065,Benton town
55,065,Blanchard town
55,065,Blanchardville village
55,065,Cuba City city
55,065,Darlington city
55,065,Darlington town
55,065,Elk Grove town
55,065,Fayette town
55,065,Gratiot village
55,065,Gratiot town
55,065,Hazel Green village
55,065,Kendall town
55,065,Lamont town
55,065,Monticello town
55,065,New Diggings town
55,065,Seymour town
55,065,Shullsburg city
55,065,Shullsburg town
55,065,South Wayne village
55,065,Wayne town
55,065,White Oak Springs town
55,065,Willow Springs town
55,065,Wiota town
55,067,Ackley town
55,067,Ainsworth town
55,067,Antigo city
55,067,Antigo town
55,067,Elcho town
55,067,Evergreen town
55,067,Langlade town
55,067,Neva town
55,067,Norwood town
55,067,Parrish town
55,067,Peck town
55,067,Polar town
55,067,Price town
55,067,Rolling town
55,067,Summit town
55,067,Upham town
55,067,Vilas town
55,067,White Lake village
55,067,Wolf River town
55,069,Birch town
55,069,Bradley town
55,069,Corning town
55,069,Harding town
55,069,Harrison town
55,069,King town
55,069,Merrill city
55,069,Merrill town
55,069,Pine River town
55,069,Rock Falls town
55,069,Russell town
55,069,Schley town
55,069,Scott town
55,069,Skanawan town
55,069,Somo town
55,069,Tomahawk city
55,069,Tomahawk town
55,069,Wilson town
55,071,Cato town
55,071,Centerville town
55,071,Cleveland village
55,071,Cooperstown town
55,071,Eaton town
55,071,Francis Creek village
55,071,Franklin town
55,071,Gibson town
55,071,Kellnersville village
55,071,Kiel city
55,071,Kossuth town
55,071,Liberty town
55,071,Manitowoc city
55,071,Manitowoc town
55,071,Manitowoc Rapids town
55,071,Maple Grove town
55,071,Maribel village
55,071,Meeme town
55,071,Mishicot village
55,071,Mishicot town
55,071,Newton town
55,071,Reedsville village
55,071,Rockland town
55,071,St. Nazianz village
55,071,Schleswig town
55,071,Two Creeks town
55,071,Two Rivers city
55,071,Two Rivers town
55,071,Valders village
55,071,Whitelaw village
55,073,Abbotsford city
55,073,Athens village
55,073,Bergen town
55,073,Berlin town
55,073,Bern town
55,073,Bevent town
55,073,Birnamwood village
55,073,Brighton town
55,073,Brokaw village
55,073,Cassel town
55,073,Cleveland town
55,073,Colby city
55,073,Day town
55,073,Dorchester village
55,073,Easton town
55,073,Eau Pleine town
55,073,Edgar village
55,073,Elderon village
55,073,Elderon town
55,073,Emmet town
55,073,Fenwood village
55,073,Frankfort town
55,073,Franzen town
55,073,Green Valley town
55,073,Guenther town
55,073,Halsey town
55,073,Hamburg town
55,073,Harrison town
55,073,Hatley village
55,073,Hewitt town
55,073,Holton town
55,073,Hull town
55,073,Johnson town
55,073,Knowlton town
55,073,Kronenwetter village
55,073,McMillan town
55,073,Maine village
55,073,Marathon town
55,073,Marathon City village
55,073,Marshfield city
55,073,Mosinee city
55,073,Mosinee town
55,073,Norrie town
55,073,Plover town
55,073,Reid town
55,073,Rib Falls town
55,073,Rib Mountain town
55,073,Rietbrock town
55,073,Ringle town
55,073,Rothschild village
55,073,Schofield city
55,073,Spencer village
55,073,Spencer town
55,073,Stettin town
55,073,Stratford village
55,073,Texas town
55,073,Unity village
55,073,Wausau city
55,073,Wausau town
55,073,Weston village
55,073,Weston town
55,073,Wien town
55,075,Amberg town
55,075,Athelstane town
55,075,Beaver town
55,075,Beecher town
55,075,Coleman village
55,075,Crivitz village
55,075,Dunbar town
55,075,Goodman town
55,075,Grover town
55,075,Lake town
55,075,Marinette city
55,075,Middle Inlet town
55,075,Niagara city
55,075,Niagara town
55,075,Pembine town
55,075,Peshtigo city
55,075,Peshtigo town
55,075,Porterfield town
55,075,Pound village
55,075,Pound town
55,075,Silver Cliff town
55,075,Stephenson town
55,075,Wagner town
55,075,Wausaukee village
55,075,Wausaukee town
55,077,Buffalo town
55,077,Crystal Lake town
55,077,Douglas town
55,077,Endeavor village
55,077,Harris town
55,077,Mecan town
55,077,Montello city
55,077,Montello town
55,077,Moundville town
55,077,Neshkoro village
55,077,Neshkoro town
55,077,Newton town
55,077,Oxford village
55,077,Oxford town
55,077,Packwaukee town
55,077,Shields town
55,077,Springfield town
55,077,Westfield village
55,077,Westfield town
55,078,Menominee town
55,079,Bayside village
55,079,Brown Deer village
55,079,Cudahy city
55,079,Fox Point village
55,079,Franklin city
55,079,Glendale city
55,079,Greendale village
55,079,Greenfield city
55,079,Hales Corners village
55,079,Milwaukee city
55,079,Oak Creek city
55,079,River Hills village
55,079,St. Francis city
55,079,Shorewood village
55,079,South Milwaukee city
55,079,Wauwatosa city
55,079,West Allis city
55,079,West Milwaukee village
55,079,Whitefish Bay village
55,081,Adrian town
55,081,Angelo town
55,081,Byron town
55,081,Cashton village
55,081,Clifton town
55,081,Glendale town
55,081,Grant town
55,081,Greenfield town
55,081,Jefferson town
55,081,Kendall village
55,081,Lafayette town
55,081,La Grange town
55,081,Leon town
55,081,Lincoln town
55,081,Little Falls town
55,081,Melvina village
55,081,New Lyme town
55,081,Norwalk village
55,081,Oakdale village
55,081,Oakdale town
55,081,Ontario village
55,081,Portland town
55,081,Ridgeville town
55,081,Rockland village
55,081,Scott town
55,081,Sheldon town
55,081,Sparta city
55,081,Sparta town
55,081,Tomah city
55,081,Tomah town
55,081,Warrens village
55,081,Wellington town
55,081,Wells town
55,081,Wilton village
55,081,Wilton town
55,081,Wyeville village
55,083,Abrams town
55,083,Bagley town
55,083,Brazeau town
55,083,Breed town
55,083,Chase town
55,083,Doty town
55,083,Gillett city
55,083,Gillett town
55,083,How town
55,083,Lakewood town
55,083,Lena village
55,083,Lena town
55,083,Little River town
55,083,Little Suamico town
55,083,Maple Valley town
55,083,Morgan town
55,083,Mountain town
55,083,Oconto city
55,083,Oconto town
55,083,Oconto Falls city
55,083,Oconto Falls town
55,083,Pensaukee town
55,083,Pulaski village
55,083,Riverview town
55,083,Spruce town
55,083,Stiles town
55,083,Suring village
55,083,Townsend town
55,083,Underhill town
55,085,Cassian town
55,085,Crescent town
55,085,Enterprise town
55,085,Hazelhurst town
55,085,Lake Tomahawk town
55,085,Little Rice town
55,085,Lynne town
55,085,Minocqua town
55,085,Monico town
55,085,Newbold town
55,085,Nokomis town
55,085,Pelican town
55,085,Piehl town
55,085,Pine Lake town
55,085,Rhinelander city
55,085,Schoepke town
55,085,Stella town
55,085,Sugar Camp town
55,085,Three Lakes town
55,085,Woodboro town
55,085,Woodruff town
55,087,Appleton city
55,087,Bear Creek village
55,087,Black Creek village
55,087,Black Creek town
55,087,Bovina town
55,087,Buchanan town
55,087,Center town
55,087,Cicero town
55,087,Combined Locks village
55,087,Dale town
55,087,Deer Creek town
55,087,Ellington town
55,087,Freedom town
55,087,Grand Chute town
55,087,Greenville town
55,087,Harrison village
55,087,Hortonia town
55,087,Hortonville village
55,087,Howard village
55,087,Kaukauna city
55,087,Kaukauna town
55,087,Kimberly village
55,087,Liberty town
55,087,Little Chute village
55,087,Maine town
55,087,Maple Creek town
55,087,New London city
55,087,Nichols village
55,087,Oneida town
55,087,Osborn town
55,087,Seymour city
55,087,Seymour town
55,087,Shiocton village
55,087,Vandenbroek town
55,087,Wrightstown village
55,089,Bayside village
55,089,Belgium village
55,089,Belgium town
55,089,Cedarburg city
55,089,Cedarburg town
55,089,Fredonia village
55,089,Fredonia town
55,089,Grafton village
55,089,Grafton town
55,089,Mequon city
55,089,Newburg village
55,089,Port Washington city
55,089,Port Washington town
